pose_id,x_nose,y_nose,z_nose,x_left_eye_inner,y_left_eye_inner,z_left_eye_inner,x_left_eye,y_left_eye,z_left_eye,x_left_eye_outer,y_left_eye_outer,z_left_eye_outer,x_right_eye_inner,y_right_eye_inner,z_right_eye_inner,x_right_eye,y_right_eye,z_right_eye,x_right_eye_outer,y_right_eye_outer,z_right_eye_outer,x_left_ear,y_left_ear,z_left_ear,x_right_ear,y_right_ear,z_right_ear,x_mouth_left,y_mouth_left,z_mouth_left,x_mouth_right,y_mouth_right,z_mouth_right,x_left_shoulder,y_left_shoulder,z_left_shoulder,x_right_shoulder,y_right_shoulder,z_right_shoulder,x_left_elbow,y_left_elbow,z_left_elbow,x_right_elbow,y_right_elbow,z_right_elbow,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_left_pinky_1,y_left_pinky_1,z_left_pinky_1,x_right_pinky_1,y_right_pinky_1,z_right_pinky_1,x_left_index_1,y_left_index_1,z_left_index_1,x_right_index_1,y_right_index_1,z_right_index_1,x_left_thumb_2,y_left_thumb_2,z_left_thumb_2,x_right_thumb_2,y_right_thumb_2,z_right_thumb_2,x_left_hip,y_left_hip,z_left_hip,x_right_hip,y_right_hip,z_right_hip,x_left_knee,y_left_knee,z_left_knee,x_right_knee,y_right_knee,z_right_knee,x_left_ankle,y_left_ankle,z_left_ankle,x_right_ankle,y_right_ankle,z_right_ankle,x_left_heel,y_left_heel,z_left_heel,x_right_heel,y_right_heel,z_right_heel,x_left_foot_index,y_left_foot_index,z_left_foot_index,x_right_foot_index,y_right_foot_index,z_right_foot_index
1503,0.4960096,-57.77808,-45.164948,-3.3452187,-63.26565,-45.486286,-4.5043364,-61.213963,-43.273106,-2.3903713,-64.75649,-43.254173,-6.5692587,-60.378452,-42.510784,-8.062317,-61.090027,-42.88715,-7.010699,-60.00836,-42.684216,2.5672488,-63.203392,-35.545895,-10.296592,-57.765827,-29.534151,-3.3334227,-55.28655,-39.89005,-6.644862,-52.07867,-37.556755,9.239912,-41.4284,-24.353981,-8.664637,-39.2052,-22.548512,9.83919,-18.133146,-11.19154,-12.13214,-15.98327,-12.016198,11.436008,-6.399986,-13.662557,-11.714133,0.7906822,-19.495253,11.081757,3.1311522,-15.927865,-11.198026,5.7796836,-22.114231,10.328154,3.193258,-15.141483,-11.259437,6.645496,-20.561415,9.677049,3.873325,-25.616283,-9.070151,4.9869313,-26.725508,4.0529394,0.5088282,-4.7568574,-4.678764,1.1784033,4.917133,5.8054776,32.257687,51.83274,-1.5414608,32.805405,47.147285,4.875863,27.937078,57.19878,-1.645351,34.581646,50.187885,6.7173076,44.789696,50.40593,-0.70787513,46.71161,41.099407,7.1017227,46.648605,51.232635,0.5527542,45.255585,42.041485
1504,-0.066222236,-58.26735,-43.783966,-4.294668,-63.478794,-42.933746,-3.8728876,-63.13145,-44.81971,-1.8297505,-63.91036,-44.790783,-6.5335126,-61.13659,-43.64274,-10.038026,-61.149227,-43.022884,-8.438394,-61.87235,-43.623882,-1.5868844,-63.293964,-35.726795,-9.089969,-58.830334,-29.718187,-2.5917935,-53.14278,-41.01272,-7.520852,-53.380516,-37.23061,7.7045174,-41.5546,-23.393164,-7.849004,-39.334034,-23.244787,9.321456,-19.031826,-9.852133,-12.553769,-15.6572275,-14.713928,10.683635,-5.0722966,-13.292733,-9.311796,-0.3710463,-20.676168,8.697951,4.2700605,-14.099376,-12.989792,6.4860644,-21.663591,10.708392,2.2523527,-14.840267,-10.930059,7.5289183,-21.759014,8.933293,5.1088166,-23.99033,-8.545155,6.2172227,-26.745695,4.9113603,-0.07886289,-4.86517,-5.0894613,-0.6934786,4.8584414,4.35543,32.83961,52.15618,-0.74621123,34.52645,46.98561,3.7687914,28.05613,57.815697,-1.7456224,35.38372,50.596085,6.0436244,46.38455,50.30074,0.40130195,46.780632,40.212505,6.176553,46.382164,50.157757,-0.50523216,46.184532,42.7802
1505,0.94134915,-56.820583,-43.406086,-3.6474087,-62.609505,-44.765224,-3.8759222,-63.36048,-42.91524,-1.9982784,-64.03599,-43.83008,-7.5964746,-60.590145,-41.936543,-8.056412,-60.433533,-41.930603,-7.8730845,-63.157963,-42.65282,1.2223724,-63.49815,-35.796074,-9.14616,-58.33095,-30.231833,-3.3232188,-53.352432,-41.583344,-7.908234,-52.47467,-38.495705,8.170265,-42.008472,-24.457579,-9.189964,-38.78822,-21.765059,9.692468,-20.946949,-11.279718,-12.402243,-15.317073,-14.020652,9.672422,-4.7953267,-13.751551,-10.537968,-0.892835,-19.305721,9.654132,3.0242465,-15.169215,-11.84001,9.527861,-21.225811,11.558848,1.3574057,-15.583359,-11.316346,6.3075113,-20.513346,9.291996,5.49695,-24.722162,-9.851296,5.889165,-26.551397,4.5321684,0.22226441,-3.1098623,-4.5733414,0.3452138,6.3491344,4.8808284,34.40315,52.08719,-0.6394272,34.170467,46.998787,3.2060099,27.03082,55.94515,-0.8171598,34.36072,51.481106,6.7211146,46.055954,49.533096,-0.92262644,45.413208,41.666656,6.5261207,45.355263,49.38256,-0.21582954,46.87862,42.222237
1506,1.931832,-58.63698,-45.2047,-4.471795,-63.672188,-42.820618,-1.6711935,-62.62905,-45.098194,-1.873933,-64.39861,-45.378216,-7.2300467,-60.52819,-42.318935,-6.6841245,-60.68075,-43.398273,-8.916818,-61.490612,-44.118202,-0.8550045,-62.496155,-35.70155,-8.79117,-58.036816,-28.50146,-2.6133955,-52.694332,-39.805397,-8.380729,-52.99864,-39.07485,7.315613,-39.70511,-23.152056,-7.5418825,-38.872387,-23.201754,8.888319,-19.058632,-12.026747,-13.229132,-16.423056,-13.132159,10.165799,-5.013705,-12.598782,-10.103353,2.0630848,-19.841835,10.154564,3.2276287,-13.92782,-12.200133,5.990852,-22.084639,10.456964,1.1849124,-12.804514,-9.705241,6.121591,-21.825932,9.518128,6.259445,-24.58706,-10.976343,5.55692,-26.622988,4.913062,1.514336,-3.280329,-5.127025,0.6595914,5.55102,5.4040604,33.14817,54.302193,-0.54416263,34.75458,46.771935,4.174534,27.532665,55.955807,-1.2848363,35.192604,49.95498,6.5015836,45.270138,48.606018,-0.030939987,46.94213,41.481174,6.3683114,45.917744,49.858704,-0.7575533,47.361607,40.933426
1507,0.31835735,-56.944733,-44.77926,-5.4442,-64.13559,-44.042793,-2.0626621,-64.40176,-45.293907,-2.0290534,-62.628296,-43.04023,-6.1187596,-59.798634,-41.55569,-9.118811,-61.261524,-41.889923,-8.217925,-60.221596,-43.1023,0.8439598,-61.16203,-36.74427,-9.460897,-58.551285,-29.164223,-2.42899,-54.8132,-41.75301,-6.1876493,-52.445652,-38.90299,8.214031,-40.593575,-21.566853,-8.963644,-37.785248,-22.981007,10.384489,-18.444172,-9.613976,-12.668187,-15.451162,-14.70938,9.251882,-6.8183994,-12.660036,-10.789618,0.9031553,-19.513844,9.526088,3.728648,-14.812148,-13.071324,6.9924273,-21.914322,8.6734495,3.491487,-14.345405,-11.737078,6.1125755,-23.012856,9.592413,4.723785,-24.427357,-10.242522,4.7120266,-25.927763,5.609518,0.29166386,-4.100422,-2.9634373,-0.05805362,4.2919235,5.715011,33.92696,52.445168,-0.7714125,34.8822,46.887875,5.489344,26.925138,56.996567,-1.8637878,34.985332,50.826664,3.400041,45.56307,50.58218,0.3918607,44.992237,41.845005,5.709024,46.164814,50.08796,1.5829723,46.364502,42.393818
1508,0.034462743,-58.73348,-45.775085,-3.792819,-62.704094,-43.54205,-2.6180394,-62.18871,-43.501926,-2.1451159,-64.553604,-44.713924,-6.8092093,-61.31986,-42.434242,-6.494788,-60.047794,-41.46592,-7.485374,-61.64353,-40.936466,0.037166778,-62.280724,-36.201252,-8.243871,-59.53798,-31.012888,-2.3557992,-53.488476,-41.424538,-7.1281977,-53.83838,-39.11303,7.319436,-41.10404,-23.521112,-8.315174,-40.850033,-22.350079,10.8372755,-19.324059,-11.175883,-13.649982,-14.461776,-14.050355,14.192686,-7.895581,-13.483207,-13.460829,-2.8314114,-18.020319,10.19904,4.154335,-15.605506,-13.803972,6.4764614,-21.550337,10.828772,1.1547043,-14.3594055,-12.38804,7.250557,-22.061228,8.779337,7.5874376,-26.08158,-10.371539,6.979003,-25.660105,4.0533586,0.009958966,-1.9519031,-4.844199,0.38899666,5.0083423,4.8909993,35.614887,51.829147,-0.50951076,32.649734,47.505486,6.1386914,29.451027,56.350166,-4.532707,35.689987,50.63098,4.7470026,46.189537,50.70639,-1.3894315,46.663418,40.355988,7.351297,46.171913,49.135746,0.8968944,46.426403,42.74555
1509,0.5218467,-57.92166,-46.63682,-4.085645,-62.138973,-43.823456,-2.4718165,-61.72058,-43.98477,-2.0864236,-64.76218,-44.362617,-7.0155153,-60.64561,-43.126987,-8.292278,-60.38375,-43.583546,-9.308929,-60.580345,-42.851887,0.7361102,-62.189808,-35.10752,-9.359491,-59.160076,-28.226034,-2.9684496,-55.04299,-40.254143,-7.2788105,-51.506004,-39.01,8.846032,-42.139763,-24.346054,-10.133142,-37.568764,-22.133423,13.298003,-17.908834,-11.406077,-14.915648,-17.047707,-13.231206,14.805858,-9.843779,-14.635415,-17.294876,-3.7907972,-19.43754,9.463594,3.6527233,-16.633001,-11.390112,7.6641245,-21.933182,9.713346,1.0783844,-14.393982,-11.101692,8.430235,-22.8289,8.195973,5.431149,-25.119886,-9.738903,6.627762,-25.988722,4.6047783,0.08149026,-3.654074,-4.184913,1.3195974,5.395876,4.81027,34.2285,51.31517,-0.6173377,34.463406,47.25424,7.911845,28.590172,57.852997,-4.2225537,35.46347,50.656643,6.5684414,44.95067,49.725456,0.54419225,46.647346,41.21459,6.477447,45.083256,51.27752,-0.9545602,47.09868,41.070038
1510,-0.869691,-57.15286,-45.075325,-3.9827647,-63.84148,-43.686516,-2.7980232,-63.147476,-44.966568,-1.6496799,-63.784485,-44.943428,-8.231516,-61.528633,-41.460655,-8.451269,-62.011314,-43.386227,-8.535334,-60.721004,-42.884975,0.33880034,-62.514946,-35.38649,-10.379806,-59.95078,-28.518433,-4.6915035,-53.573544,-39.36532,-7.001405,-52.711006,-39.952427,7.8855095,-40.54422,-24.428303,-10.354297,-38.850903,-22.6483,12.927147,-20.47104,-10.625155,-14.483808,-14.829247,-13.704896,14.5511,-8.795053,-11.902317,-15.168097,-2.0980017,-20.365421,8.908506,2.874842,-14.137146,-12.159078,6.184696,-21.581839,10.261936,2.6286077,-14.373076,-12.280377,6.8423047,-21.965923,8.725334,6.850173,-24.993687,-10.201169,5.5923185,-26.80993,6.4513674,1.1557068,-4.061393,-6.025983,0.36628526,4.138297,5.2325883,33.82307,51.914295,-0.41165107,33.001194,48.241272,5.805268,29.493477,56.29863,-4.289493,35.71922,49.788574,4.8979754,45.63694,49.857243,0.8093441,47.01809,40.80787,7.506414,46.276474,49.8828,-0.07566479,46.204086,40.89073
1511,0.50026,-57.981804,-45.223293,-3.9639103,-63.30338,-43.777035,-0.85299706,-63.15836,-45.41395,-1.9242024,-65.30712,-42.797115,-7.4712543,-60.064613,-42.692104,-6.8688645,-61.19656,-42.178375,-9.015502,-59.754395,-44.13963,0.72667956,-62.262505,-36.43256,-9.078439,-59.74873,-29.03371,-2.9578695,-53.29387,-40.738197,-8.9537325,-53.66725,-38.853523,8.268678,-40.38969,-23.573923,-10.777475,-40.41962,-24.665598,10.710954,-18.91432,-10.406129,-11.954757,-15.285179,-14.493838,11.635752,-5.5459294,-14.495388,-10.58402,0.5693816,-18.881721,9.708154,4.063555,-14.533181,-12.861378,6.455616,-20.61277,9.969056,1.7481529,-12.938976,-11.180891,7.4763665,-22.160997,8.597065,5.378064,-25.061777,-10.3009615,7.8669553,-25.864893,3.6030684,2.0573788,-4.023386,-5.538844,0.9439427,4.877408,5.4307313,32.770287,51.849895,-1.6530991,35.22414,47.458042,4.318811,26.896654,57.699043,-0.4103318,35.31158,50.68083,4.3999906,46.23739,51.469543,0.35962296,46.879982,41.81002,5.660338,45.45213,51.16143,-1.5504138,45.354263,42.870083
1512,0.61636704,-57.272755,-44.51734,-4.224732,-62.20998,-43.62351,-2.0438917,-63.12077,-43.619347,-2.3427284,-64.2424,-43.599216,-6.9408336,-61.162224,-42.798626,-8.607914,-60.41561,-43.63784,-7.688632,-61.093376,-43.6236,-0.7264472,-63.223755,-35.474625,-10.090277,-58.87896,-28.405485,-4.0304146,-54.514305,-40.44207,-6.1477766,-53.43217,-39.45011,8.904539,-40.582863,-23.867876,-8.6329155,-38.782505,-21.786951,9.498749,-19.651136,-12.003385,-11.808699,-14.754694,-14.209801,10.781956,-4.9293976,-12.328866,-10.493284,0.37832338,-18.341566,10.102313,2.270686,-14.890347,-11.478301,8.157856,-21.537813,11.502243,2.2436094,-14.749892,-10.871539,6.7748814,-22.298954,8.184852,5.709702,-24.82407,-8.958903,5.712456,-26.042501,5.0297904,0.9043951,-5.095757,-5.0304914,1.1076659,5.149853,3.2843244,34.135338,50.282837,-1.8286865,33.39601,48.2315,4.28335,29.017687,56.633804,0.1558727,36.58577,50.510735,6.404632,46.234684,49.845768,-1.4392207,47.212215,40.642788,6.2707047,47.224655,49.82195,-1.1832942,45.58596,41.538883
1513,-0.50615907,-58.235443,-44.441795,-3.349058,-63.706665,-44.18704,-2.096586,-60.81219,-46.375072,-1.5151808,-65.03971,-44.100143,-6.9129963,-61.828285,-43.13229,-7.5440807,-60.624557,-43.94324,-9.98781,-61.27855,-44.687843,1.558963,-64.79001,-36.453377,-6.6372223,-58.658176,-29.626108,-2.3167748,-54.99392,-42.41579,-7.494539,-52.196396,-39.655495,8.678323,-40.026073,-24.104017,-9.003292,-39.73845,-23.66301,13.002966,-18.173573,-11.680766,-16.122065,-15.037804,-15.243374,14.962884,-10.666031,-12.884686,-15.303605,-3.8871398,-19.196268,8.903221,2.0510778,-15.230161,-12.776587,8.799847,-22.090923,9.647245,1.147404,-14.019416,-12.075572,7.7039123,-23.267727,10.664213,6.3077683,-25.082993,-8.256437,7.1592846,-26.866898,6.199392,-0.48090655,-4.8549523,-6.433743,-0.11497436,4.6889005,4.562577,33.795444,53.032494,-1.3508611,35.035748,47.015503,5.1093173,27.383097,58.008896,-6.270647,34.53884,50.74448,5.918899,45.92502,49.55519,-0.23736863,45.68147,40.76773,5.933972,45.468437,51.064377,-0.48021927,45.38141,41.632446
1514,1.7264757,-59.005096,-45.183437,-4.0319967,-64.18483,-44.509388,-3.19166,-63.74691,-44.410225,-1.5487398,-64.40378,-44.56098,-6.6322675,-60.183308,-42.761345,-8.49945,-61.011406,-43.76879,-10.060957,-61.167324,-42.464493,-0.6848696,-63.620632,-36.7473,-8.983176,-58.418697,-29.497644,-4.0812407,-53.20525,-43.2503,-5.5605426,-53.191936,-38.886982,6.8686924,-41.444542,-23.88884,-8.86227,-39.643253,-21.158342,11.91741,-19.608809,-9.705382,-14.199166,-16.057964,-14.200122,16.744162,-10.178095,-12.732917,-15.722698,-3.4275465,-20.321112,10.202705,3.0730531,-13.922987,-10.967611,6.6711,-21.473095,10.72178,1.8228126,-14.169118,-11.578651,6.3943195,-21.325317,9.217421,6.216987,-25.576412,-10.324328,4.326674,-26.332705,4.325408,-0.25171962,-3.4619145,-4.5068793,0.8557871,5.245646,4.5146976,32.325832,51.461998,-0.9464369,34.470997,45.881657,6.1825213,27.833565,56.47274,-3.9751549,33.89331,50.80606,5.126644,45.899323,50.0598,1.3121418,45.793083,40.211746,7.5046678,44.79964,47.867935,0.89644843,46.07723,42.83763
1515,-0.4444723,-57.869194,-45.204117,-3.5759907,-63.85964,-43.54645,-1.8342154,-62.060143,-43.879128,-1.9625505,-63.935127,-44.466454,-5.7896967,-59.610905,-42.844936,-7.166511,-62.45247,-42.760063,-9.844145,-60.09005,-43.485634,0.64290637,-61.8539,-36.53376,-8.828267,-59.27598,-29.09695,-2.3734655,-54.601486,-39.61042,-8.727078,-53.03921,-38.081917,7.8722606,-41.142994,-24.280277,-9.7698,-38.60118,-23.679066,12.499465,-18.207033,-9.524886,-14.145489,-15.355334,-13.040264,15.591892,-9.887321,-12.819204,-15.630348,-2.3998604,-19.695156,8.59362,2.9940743,-15.890373,-11.705099,6.5617642,-20.765814,11.095313,1.2410643,-13.030225,-11.166272,7.9986615,-22.259113,8.256978,5.6256795,-24.836939,-11.477161,6.365482,-27.441195,3.3628824,0.904358,-4.352008,-5.232766,0.79694265,4.5509815,5.123911,34.58677,50.773907,-1.2102554,33.57771,46.736702,5.884012,29.364872,58.04403,-3.2173364,35.09018,51.124813,7.8029146,46.556767,49.9225,0.9321195,45.622807,39.287033,5.9610834,46.486244,51.104816,-0.98961765,44.954365,42.30554
1516,-0.34226093,-58.323765,-47.346043,-3.3818495,-63.36109,-43.98656,-2.7005842,-61.86673,-42.82183,-2.5730155,-64.09954,-44.637573,-7.3495383,-60.971867,-43.518013,-6.9872265,-61.020683,-41.6534,-9.356955,-61.24751,-43.373863,-0.20957644,-62.92423,-35.178005,-8.368102,-61.392155,-27.94432,-2.9706957,-53.56914,-41.27589,-6.21674,-54.417614,-40.396904,7.7888985,-40.437233,-24.305315,-9.38453,-37.617588,-24.036598,12.436924,-19.36824,-9.6202755,-13.54692,-15.40422,-14.295211,12.259427,-7.775633,-12.815719,-13.431696,-0.49284926,-21.330471,10.216478,2.8004203,-16.08651,-11.184483,7.1548123,-22.810303,9.901098,1.6410719,-14.560936,-12.036824,6.767415,-22.388657,9.416243,4.173584,-24.32665,-9.758934,6.1082773,-26.49067,4.3125935,-0.972044,-3.3667207,-5.4103913,-0.3220037,3.4853432,4.433876,33.506214,51.317303,-1.5964034,34.264084,47.076363,4.9647546,28.213924,57.77851,-1.913384,34.438816,50.956795,4.2425594,46.886627,50.362785,-1.4454507,45.138844,40.983173,5.36154,46.002678,50.753468,-0.5709014,45.446426,42.36883
1517,-0.22096947,-59.0399,-45.848274,-4.088514,-62.464924,-45.156956,-2.2357874,-63.381184,-44.366005,-2.2733572,-64.67422,-42.530933,-7.521656,-61.07831,-43.15687,-7.1332326,-62.431232,-44.326206,-9.2725115,-60.959393,-42.378044,0.41161808,-62.623173,-35.788956,-9.1427355,-57.39965,-27.138851,-3.7500458,-54.56068,-40.347202,-6.3525476,-52.92454,-38.28837,7.8142323,-40.80575,-23.646057,-7.946708,-40.00529,-22.793129,12.367898,-18.446386,-12.190349,-14.38189,-16.639536,-13.221697,13.097463,-10.055111,-13.401435,-15.818199,-2.7150238,-19.533152,9.769461,3.2977138,-14.817617,-11.944709,7.3589215,-22.136251,10.393538,2.0810168,-13.427213,-10.637091,7.7668343,-23.153013,8.951494,6.4840846,-24.496548,-9.603645,7.694758,-26.710876,3.1076384,0.3826569,-2.605229,-5.550487,-0.24975891,6.1757083,5.6956143,34.407467,52.530205,0.25609434,32.90778,47.535473,5.397658,27.942802,56.630314,-4.1142206,35.289238,51.01528,5.261522,46.543648,49.889957,1.7770207,45.800797,41.88001,5.452237,45.301903,49.78295,1.0028877,45.56689,41.58794
1518,-0.22249453,-57.869137,-44.12442,-4.6626883,-64.41506,-44.11812,-3.6856205,-64.67835,-44.759453,-1.6101376,-64.5033,-44.33342,-7.488186,-60.6109,-43.930096,-8.414321,-62.206635,-42.26781,-9.632211,-60.16989,-43.17689,-1.131926,-63.94668,-36.066975,-9.79759,-59.712444,-29.162794,-2.8196728,-53.749012,-40.868923,-6.101573,-52.67437,-38.51082,8.303972,-41.121357,-25.845274,-7.973954,-39.102657,-22.971663,11.65074,-20.602339,-11.032815,-12.368874,-14.8781395,-14.498707,12.742912,-7.597912,-12.853452,-12.573972,-1.7708628,-19.44447,10.693058,3.0401504,-14.497557,-12.915088,7.503763,-22.760725,8.432699,2.1864746,-14.569134,-10.754552,6.7100296,-21.567345,8.145612,5.325074,-25.212902,-9.692164,6.7200904,-27.583944,6.2140713,-0.102887645,-5.3343906,-5.6184173,-1.1325225,4.8566546,4.8590803,32.806503,52.452076,-0.2929321,32.83855,46.84119,6.334296,27.247175,57.398888,-2.642168,35.477654,50.265614,5.180334,46.40393,50.217693,-1.5498943,45.4575,41.25393,5.7301025,46.794704,48.64626,-2.2333975,46.392868,42.040554
1519,-0.36953986,-58.71875,-44.715595,-4.346229,-63.165188,-43.169147,-2.6791291,-63.220604,-42.963963,-2.59344,-64.94476,-43.24837,-7.808499,-60.47606,-41.499657,-7.107016,-61.79141,-43.277866,-9.701675,-62.509182,-42.562454,0.024902346,-63.810642,-35.728954,-9.517633,-59.787334,-30.23548,-3.219329,-55.018513,-41.20141,-6.375345,-51.72776,-38.051308,7.653882,-42.15817,-24.01746,-10.1457615,-38.280365,-22.711876,8.579767,-19.268776,-10.170585,-11.635786,-15.728225,-12.940271,9.464949,-4.520445,-11.690873,-11.252921,1.1291499,-19.588837,10.3132715,5.147567,-15.120217,-12.391586,7.277625,-21.770508,9.759851,1.6491959,-13.283216,-10.106663,7.5798764,-22.387625,8.123366,7.1685715,-23.947632,-9.3516865,5.432349,-26.534592,3.7224445,0.2323892,-3.3341482,-5.7179885,-0.39842072,5.445053,4.652422,32.772305,50.037373,-1.481073,34.078438,46.125946,3.5492911,27.508228,58.625557,-1.2904611,35.351345,50.794014,6.2948866,46.030655,50.034348,1.693306,45.73086,40.490047,6.0589075,46.908257,50.33321,-1.9363005,45.458702,42.584263
1520,1.0830206,-57.325535,-45.003105,-4.1072335,-62.584507,-43.98407,-3.2419853,-63.108288,-43.984886,-1.7236338,-63.3253,-45.00805,-6.5795183,-59.68483,-42.132015,-8.504871,-61.07294,-43.535534,-9.960236,-60.33354,-43.971367,-0.042340618,-63.022068,-35.29425,-9.400735,-58.825783,-28.376616,-2.9721704,-54.592415,-40.990585,-7.4203844,-53.854813,-39.032124,9.22179,-41.88946,-23.384867,-9.233991,-39.088066,-23.400673,12.31811,-17.909893,-11.643647,-14.204203,-17.003218,-14.773093,15.632126,-8.984078,-13.635722,-14.629723,-3.2560077,-19.424278,10.350522,2.4725432,-14.503117,-12.517979,6.045934,-21.640284,8.983056,1.91509,-14.426618,-10.969886,8.103891,-21.847832,9.620677,4.1700563,-24.969969,-9.967683,5.213215,-25.291473,4.686299,0.6297088,-3.1832316,-4.879418,-1.3027674,5.6308537,2.6451738,33.366653,52.76706,-2.2840357,32.466682,47.618416,6.1663165,27.212276,56.397114,-1.3343135,33.45545,51.564884,5.317006,46.09739,49.78195,0.8288533,45.55165,41.304543,6.16012,45.73151,50.505104,0.7733575,45.838757,41.973804
1521,0.36036906,-58.98056,-45.540283,-5.056255,-62.756924,-44.310646,-2.4646487,-63.05973,-44.14955,-3.0150099,-64.44439,-43.437344,-6.711724,-60.529053,-43.491608,-6.4091706,-60.83798,-42.62339,-8.685445,-61.147713,-42.541294,-0.103331484,-63.30112,-34.811237,-8.78668,-58.374146,-29.239773,-3.1582787,-55.36054,-41.530884,-6.6371145,-52.805607,-39.31428,9.523914,-41.64638,-23.47439,-8.199306,-39.023575,-21.185825,9.566104,-18.867695,-10.969144,-11.74827,-15.778865,-13.832285,9.653957,-3.8447716,-11.892338,-12.571839,-0.56577957,-20.6235,9.130751,3.1496816,-14.977169,-12.943476,8.081656,-21.802504,9.337774,2.743091,-15.055119,-11.62484,6.7854667,-21.043465,9.732309,5.1339555,-23.447256,-10.541512,6.47904,-24.446342,4.1604943,0.15984346,-3.8958058,-4.6786184,-1.2389554,3.849722,5.192509,34.480667,50.96326,-0.58139193,34.081997,47.001522,5.610248,28.249329,58.51034,0.58302844,37.136715,52.172653,6.5086994,45.446342,49.64298,-0.079191536,45.37886,40.32254,5.896513,46.56507,51.20234,-1.1651498,45.002205,42.23642
1522,0.6425954,-59.160633,-46.016945,-3.7561047,-62.486202,-45.113,-2.5011377,-63.767178,-45.598167,-3.8835769,-62.849724,-43.582504,-5.621189,-60.853012,-43.86602,-7.9032784,-61.76476,-42.245102,-10.283643,-59.78475,-43.598274,-0.5123269,-63.55536,-37.472374,-9.863948,-57.76921,-29.336203,-3.151669,-53.56699,-39.716625,-6.243837,-53.686577,-39.235146,8.349335,-41.058994,-23.145107,-9.199037,-38.04339,-22.908873,8.69535,-17.049456,-9.637733,-12.264512,-17.25088,-11.897712,11.98129,-5.1830726,-14.656449,-10.516874,-0.054632843,-19.674585,9.122563,3.4310706,-13.7519245,-9.5362425,6.577084,-22.026499,10.615358,3.7089815,-14.145702,-10.618974,6.2506537,-21.495617,8.411233,5.6823864,-24.560307,-10.880405,5.389291,-25.794296,6.073509,-0.42167535,-4.2777104,-5.2291403,1.0117356,4.814885,5.0168505,33.66199,52.435104,-1.6380414,35.288067,45.672813,5.1710463,29.12069,57.44473,0.58637464,34.945602,51.052578,5.9420753,45.711075,49.844143,-0.021510351,46.022884,41.065712,4.894655,46.975136,49.69327,0.12041127,46.50409,43.094685
1523,0.13283063,-58.45499,-44.011772,-3.404739,-62.80007,-45.54626,-3.9862337,-62.78164,-44.19752,-2.0346842,-64.774155,-44.034164,-7.468015,-61.77294,-42.518074,-8.6455555,-60.75961,-42.929493,-8.674157,-61.461746,-43.855415,0.08598577,-61.872574,-35.270866,-9.83171,-59.347233,-28.386255,-3.8795054,-53.12215,-40.597248,-6.7960944,-52.84575,-38.9894,8.848872,-41.28932,-23.09582,-8.904584,-39.207058,-23.51824,11.847054,-19.406317,-10.548327,-12.353579,-15.221394,-15.339382,12.982997,-7.7826,-12.33518,-14.255702,-3.1665807,-20.102486,9.56944,1.9487969,-14.46316,-11.411196,7.244997,-22.95186,9.038652,1.691626,-15.644356,-10.33848,6.153729,-21.576513,9.817425,6.805245,-25.380692,-9.822192,5.54951,-26.957663,5.1377425,0.6182501,-4.6365337,-4.5106745,-1.036953,5.0023637,3.483169,33.392628,51.20972,0.47577262,31.972912,47.368343,4.233081,27.767296,54.99405,-2.6362295,35.554844,51.496895,5.7750163,45.626854,49.597534,0.35850915,46.9949,40.384136,6.1604466,46.805473,49.161674,-0.0030169676,45.74905,41.570415
1524,0.6794907,-58.74266,-44.69588,-3.743947,-64.255005,-43.987667,-1.769099,-62.62227,-44.47213,-0.4035164,-62.811474,-43.36273,-6.967278,-61.513416,-43.040314,-8.261843,-61.78077,-41.41916,-8.656026,-60.899563,-42.904457,0.6676321,-62.724438,-35.663506,-8.949759,-59.12598,-28.575964,-3.3960323,-53.868217,-40.37396,-7.150234,-52.399353,-38.954727,8.290592,-41.64871,-23.630482,-9.576279,-38.4415,-21.880787,10.663632,-19.102339,-11.046868,-12.024406,-15.717662,-14.383878,9.564032,-3.6818001,-12.889186,-11.797132,3.4491985,-20.220253,10.387893,4.8397717,-15.4213,-13.023315,6.917487,-22.144236,11.159723,2.4405391,-12.2300005,-10.441633,6.5648503,-22.420122,7.902679,5.350172,-25.701717,-9.136132,6.770432,-26.803469,6.3360395,1.7123543,-3.8603847,-5.53322,1.3366212,3.4693918,4.70406,34.12436,50.37294,-0.6163589,34.943436,47.076847,4.0074587,27.852291,57.32131,-1.1898689,34.98538,50.899963,7.480013,46.86657,50.342762,-0.6747791,46.099934,41.998592,7.1106386,45.368732,50.291515,-0.83582306,46.84995,43.17482
